,Adj Close,Close,High,Low,Open,Volume
1995-05-01,8.666156,60.25,63.875,55.25,58.25,4316900.0
1995-06-01,9.241503,64.25,65.25,58.875,60.25,3346500.0
1995-07-03,10.170689,70.375,75.25,64.125,64.25,3131300.0
1995-08-01,9.700994,67.125,70.25,62.25,70.25,2945100.0
1995-09-01,8.21965,56.875,70.0,56.125,67.125,4096200.0
1995-10-02,8.257706,56.75,57.0,50.75,56.875,4251600.0
1995-11-01,8.93069,61.375,62.375,55.125,56.75,2959700.0
1995-12-01,8.548726,58.75,63.125,57.25,61.375,2533800.0
1996-01-02,9.428047,64.375,64.875,54.0,58.75,5133500.0
1996-02-01,9.775879,66.75,72.0,61.625,64.375,3638700.0
1996-03-01,9.958947,68.0,73.875,65.5,66.75,3102700.0
1996-04-01,9.440203,64.125,71.875,63.625,68.0,2827100.0
1996-05-01,9.661026,65.625,69.625,62.0,64.125,3148000.0
1996-06-03,9.973859,67.75,69.75,64.125,65.5,2588900.0
1996-07-01,9.757189,65.875,70.875,62.75,67.75,3265400.0
1996-08-01,10.201539,68.875,72.125,65.75,65.875,1981800.0
1996-09-03,11.164298,75.375,75.875,67.5,68.875,2171900.0
1996-10-01,10.219194,68.625,77.5,68.25,75.25,3334300.0
1996-11-01,11.782786,79.125,81.0,68.875,68.875,3314200.0
1996-12-02,11.205747,75.25,79.625,73.5,79.125,2420200.0
1997-01-02,11.619388,77.625,79.75,72.5,74.125,3535300.0
1997-02-03,11.712942,78.25,83.375,76.25,77.5,2310100.0
1997-03-03,12.012314,80.25,83.75,77.75,78.25,1966400.0
1997-04-01,13.385337,89.0,90.875,76.375,80.25,2292800.0
1997-05-01,14.682511,97.625,99.75,88.75,89.0,2833800.0
1997-06-02,16.148884,107.375,109.375,96.75,97.625,2894100.0
1997-07-01,16.919085,56.0,115.5,54.3125,107.375,3255200.0
1997-08-01,17.542219,58.0625,61.625,57.125,57.25,2484500.0
1997-09-02,16.295948,53.9375,59.9375,53.0,58.0625,2546400.0
1997-10-01,15.548769,51.25,60.9375,49.75,54.0,2826500.0
1997-11-03,14.543788,47.9375,55.0,44.0,51.8125,4707800.0
1997-12-01,14.714445,48.5,53.0,45.875,48.0625,3028500.0
1998-01-02,14.641682,48.0,49.875,44.5,48.5,3723200.0
1998-02-02,16.643473,54.5625,55.1875,48.75,48.8125,2656000.0
1998-03-02,16.795992,55.0625,59.25,51.0,54.0,2852200.0
1998-04-01,17.44495,56.9375,58.25,53.0,55.0625,2709500.0
