,Adj Close,Close,High,Low,Open,Volume
1997-11-03,17.851334,60.0625,62.75,58.0,61.75,3150300
1997-12-01,18.186272,60.8125,64.75,58.125,60.25,4585100
1998-01-02,17.905909,59.875,63.0,56.25,61.0,5941600
1998-02-02,20.485256,68.5,68.9375,61.0625,61.25,4582700
1998-03-02,21.933214,72.9375,75.125,67.5625,68.5,4501200
1998-04-01,22.854145,76.0,85.0,72.0625,72.9375,6685400
1998-05-01,22.703789,75.5,78.9375,72.5,76.5,4161800
1998-06-01,23.177832,76.6875,79.75,73.75,75.125,4969300
1998-07-01,24.103434,79.75,88.4375,77.0,77.0,4626200
1998-08-03,17.378653,57.5,80.4375,57.0,80.375,6454300
1998-09-01,16.27751,53.5,61.0,47.875,58.0,13082100
1998-10-01,17.494518,57.5,58.4375,44.0,52.0,19145100
1998-11-02,19.83346,65.1875,66.625,55.0,57.4375,10022000
1998-12-01,18.420588,60.125,65.8125,55.0,64.8125,9180100
1999-01-04,20.488594,66.875,70.9375,59.5,59.75,12097500
1999-02-01,20.00989,65.3125,67.625,59.5625,66.625,8565300
1999-03-01,21.782167,70.625,74.5,65.0,65.3125,8213900
1999-04-01,22.07131,71.5625,76.125,68.8125,70.5,7496800
1999-05-03,19.950922,64.6875,72.875,61.5,71.1875,7722600
1999-06-01,22.772745,73.3125,74.875,61.875,64.875,7649700
1999-07-01,20.617779,66.375,76.375,66.375,73.3125,7826100
1999-08-02,18.792852,60.5,67.5625,59.0625,67.25,8276400
1999-09-01,17.427595,55.6875,63.0625,53.25,60.375,10151300
1999-10-01,20.165937,64.4375,65.6875,48.0625,55.5625,11785900
1999-11-01,18.341982,58.609299,67.5,56.3125,64.5,9925000
1999-12-01,15.841496,50.1875,59.0,47.625,57.125,13616300
2000-01-03,15.289114,48.4375,50.5625,44.5,50.25,16015300
2000-02-01,14.519727,46.0,49.0,43.0,48.125,13260900
2000-03-01,16.733585,52.4375,55.1875,42.3125,46.0,13231800
2000-04-03,15.636628,49.0,56.5625,48.125,52.0625,12034500
2000-05-01,17.853418,55.4375,56.125,46.3125,49.0625,11304300
2000-06-01,13.847974,43.0,61.0,42.984299,55.5,12813300
2000-07-03,15.256925,47.375,49.125,43.625,43.75,9490900
2000-08-01,17.425867,53.578098,55.0,46.6875,47.6875,9364000
2000-09-01,17.034569,52.375,57.625,51.875,53.5625,9218500
2000-10-02,15.631962,48.0625,54.75,40.25,52.625,11542800
2000-11-01,13.171493,39.9375,51.375,38.0,47.5625,14098900
2000-12-01,15.129696,45.875,47.25,36.3125,40.0,14916700
2001-01-02,17.749977,53.82,55.939999,45.0,45.3125,14847500
2001-02-01,16.905066,50.700001,54.950001,45.650002,53.900002,11991900
2001-03-01,18.25547,54.75,54.759998,47.549999,48.849998,14781200
2001-04-02,18.672262,56.0,57.490002,48.650002,54.450001,13714700
2001-05-01,19.943306,59.25,60.0,53.450001,55.75,10870400
2001-06-01,20.205851,60.029999,62.18,57.139999,59.5,12153800
2001-07-02,21.41423,63.619999,64.699997,55.189999,60.029999,10944600
2001-08-01,20.700647,61.5,65.540001,59.759998,63.73,9492700
2001-09-04,19.83663,58.400002,62.790001,50.25,60.75,19809000
2001-10-01,20.037033,58.990002,61.360001,52.099998,58.450001,14868200
2001-11-01,20.848841,61.380001,64.989998,58.349998,59.200001,10989700
2001-12-03,21.589916,62.950001,64.160004,60.400002,61.0,8770800
2002-01-02,21.617353,63.029999,64.339996,59.07,62.310001,13120000
2002-02-01,22.141638,63.950001,64.739998,57.509998,62.549999,14170000
2002-03-01,23.550806,68.019997,69.610001,64.050003,64.050003,12602600
2002-04-01,25.095011,72.480003,73.0,66.849998,67.050003,12717700
2002-05-01,26.247967,75.809998,77.089996,71.519997,72.040001,11141800
2002-06-03,24.55905,70.360001,76.25,66.82,75.769997,15189000
2002-07-01,23.211723,66.5,72.699997,55.110001,70.360001,17659300
2002-08-01,24.461317,70.080002,72.089996,61.799999,66.25,12002000
2002-09-03,22.470127,63.799999,70.0,61.400002,68.699997,13778000
2002-10-01,24.583307,69.800003,71.199997,53.950001,63.810001,17991000
2002-11-01,24.681921,70.080002,72.0,66.25,69.199997,11154500
2002-12-02,24.730696,69.57,71.300003,67.099998,70.089996,9693400
2003-01-02,24.901325,70.050003,72.5,68.099998,69.910004,11321900
2003-02-03,24.613386,69.239998,70.510002,66.550003,70.050003,11760300
2003-03-03,23.985817,66.839996,70.5,64.260002,69.449997,12790500
2003-04-01,26.57316,74.050003,74.809998,67.199997,67.449997,12106700
2003-05-01,26.626986,74.199997,75.25,72.040001,74.050003,10806300
2003-06-02,28.602034,79.029999,80.0,74.010002,74.699997,13368900
2003-07-01,29.883207,82.57,84.900002,78.559998,78.900002,11622600
2003-08-01,28.681654,79.25,82.559998,77.209999,82.559998,9851500
2003-09-02,28.531097,78.040001,80.0,74.580002,79.25,13838200
2003-10-01,27.686573,75.730003,82.75,72.449997,78.449997,20064200
2003-11-03,27.576893,75.43,76.970001,73.720001,75.75,14830900
2003-12-01,29.715174,80.43,80.529999,74.650002,74.650002,12104900
2004-01-02,30.095711,81.459999,82.949997,77.599998,79.75,14924300
2004-02-02,30.265659,81.919998,82.849998,80.709999,81.459999,9855300
2004-03-01,30.211332,80.980003,83.0,78.0,82.139999,13534600
2004-04-01,30.028526,80.489998,82.18,79.089996,81.449997,13537200
2004-05-03,31.013435,83.129997,83.349998,77.010002,80.230003,12958000
2004-06-01,31.876406,84.620003,85.68,82.150002,82.800003,11506600
2004-07-01,32.023319,85.010002,85.709999,83.529999,84.629997,9594900
2004-08-02,33.887985,44.98,89.290001,44.529999,84.800003,9469400
2004-09-01,32.97477,43.330002,44.810001,43.049999,44.450001,8716300
2004-10-01,34.085854,44.790001,45.689999,42.939999,43.529999,9548700
2004-11-01,35.212154,46.27,47.470001,44.610001,44.919998,8795300
2004-12-01,36.111286,46.990002,47.220001,45.200001,45.799999,7962900
2005-01-03,35.634819,46.369999,46.950001,44.400002,46.66,10803600
2005-02-01,35.849998,46.650002,47.09,45.16,46.360001,8207600
2005-03-01,34.217407,44.099998,47.200001,43.400002,46.650002,11196800
2005-04-01,34.946758,45.040001,45.799999,43.470001,44.419998,10425100
2005-05-02,35.939919,46.32,46.799999,44.73,44.830002,8079000
2005-06-01,35.736202,45.610001,47.439999,45.560001,45.970001,11658000
2005-07-01,34.161331,43.599998,46.049999,43.599998,45.610001,17281800
2005-08-01,34.110443,43.029999,44.150002,42.450001,43.77,12050800
2005-09-01,33.373219,42.099998,43.689999,41.130001,43.040001,14192100
2005-10-03,34.673271,43.740002,44.09,41.380001,42.470001,13816800
2005-11-01,36.770618,45.889999,47.150002,43.27,43.75,13289400
2005-12-01,36.978951,46.150002,47.25,45.419998,46.0,12269500
2006-01-03,35.440495,44.23,47.240002,43.490002,46.919998,16493600
2006-02-01,36.738564,45.849998,46.049999,42.919998,44.099998,15059300
2006-03-01,36.89249,45.540001,47.139999,44.900002,45.349998,13109100
2006-04-03,40.440777,49.919998,49.98,45.259998,45.849998,15244900
2006-05-01,39.616146,48.400002,50.5,47.900002,49.84,15484800
2006-06-01,39.370586,48.099998,49.48,45.860001,48.400002,14722500
2006-07-03,42.178097,51.529999,51.900002,47.59,48.189999,12619600
2006-08-01,42.585052,51.470001,52.75,50.700001,51.34,11261600
2006-09-01,44.32254,53.57,54.0,50.799999,51.830002,12104100
