,Adj Close,Close,High,Low,Open,Volume
2000-04-03,24.174824,44.5,60.875,38.5,59.25,8098600.0
2000-05-01,23.027777,28.25,47.0,26.375,44.625,5721000.0
2000-06-01,27.409166,33.625,34.9375,28.2812,29.0,4129100.0
2000-07-03,29.447023,36.125,40.5,31.5,32.75,3822600.0
2000-08-01,31.341024,38.4375,40.4375,35.75,36.25,3446000.0
2000-09-01,28.920336,35.4687,39.5,30.0,38.5,3990500.0
2000-10-02,28.640089,35.125,35.625,27.0,35.625,4452600.0
2000-11-01,22.58275,27.6875,35.875,26.0,34.75,3400200.0
2000-12-01,23.143497,28.375,32.8125,25.6875,27.5,4784900.0
2001-01-02,21.540785,26.41,33.0,25.1875,28.4375,6732000.0
2001-02-01,17.05398,20.9,27.450001,19.15,26.65,7024800.0
2001-03-01,12.582411,15.42,21.0,14.5,19.549999,6236700.0
2001-04-02,16.156403,19.799999,23.18,13.14,15.56,5663200.0
2001-05-01,15.348586,18.799999,21.6,18.280001,19.1,4379800.0
2001-06-01,12.858523,15.75,19.610001,14.94,18.75,4680000.0
2001-07-02,12.238049,14.99,16.18,13.97,15.5,4057700.0
2001-08-01,10.179986,12.46,15.62,11.75,14.99,4295600.0
2001-09-04,9.395653,11.5,13.0,8.13,12.46,6848600.0
2001-10-01,10.523131,12.88,14.3,10.38,11.1,4900600.0
2001-11-01,11.732311,14.36,16.200001,12.6,12.95,4409500.0
2001-12-03,12.639196,15.47,16.299999,13.66,14.2,4158100.0
2002-01-02,11.740481,14.37,19.0,12.65,15.42,5561700.0
2002-02-01,10.6626,13.04,14.99,12.25,14.1,4667600.0
2002-03-01,10.703485,13.09,15.8,12.74,13.06,4346900.0
2002-04-01,9.313421,11.39,13.19,10.92,12.77,4882300.0
2002-05-01,9.895974,12.09,12.9,9.6,11.39,5022500.0
2002-06-03,9.167486,11.2,12.86,10.65,12.12,5086200.0
2002-07-01,7.325804,8.95,11.89,8.05,11.28,5840500.0
2002-08-01,7.524731,9.18,10.0,7.51,8.95,4582500.0
2002-09-03,7.131281,8.7,10.55,8.34,8.9,5014200.0
2002-10-01,7.524731,9.18,9.87,7.22,8.88,4588400.0
2002-11-01,9.469922,11.54,12.0,8.95,9.12,4993700.0
2002-12-02,8.903696,10.85,11.83,10.32,11.47,3648900.0
2003-01-02,7.56609,9.22,12.46,8.91,10.93,5465900.0
2003-02-03,6.490952,7.9,9.33,7.02,9.22,5396500.0
2003-03-03,5.932237,7.22,8.15,6.25,7.98,5546600.0
2003-04-01,7.090749,8.63,9.39,7.2,7.3,4605600.0
2003-05-01,7.979496,9.7,9.98,8.34,8.63,5606100.0
2003-06-02,8.300322,10.09,11.64,9.71,9.73,5914700.0
2003-07-01,8.563562,10.41,12.09,9.89,10.04,5368500.0
2003-08-01,8.945904,10.86,11.15,9.65,10.5,4423900.0
2003-09-02,9.81084,11.91,12.85,10.73,10.86,5753100.0
2003-10-01,11.170025,13.56,14.2,11.78,11.78,4893800.0
2003-11-03,9.564799,11.6,13.65,10.88,13.5,6072900.0
2003-12-01,9.762691,11.84,11.9,10.79,11.75,4038500.0
2004-01-02,10.381105,12.59,13.92,11.62,11.84,5285700.0
2004-02-02,10.103019,12.24,13.11,11.92,12.56,4542800.0
2004-03-01,9.583011,11.61,12.49,9.85,12.32,5064500.0
2004-04-01,8.493469,10.29,12.14,10.15,11.65,5369000.0
2004-05-03,8.104772,9.8,10.61,8.75,10.26,6859600.0
2004-06-01,7.947638,9.61,10.03,8.93,9.69,5087400.0
2004-07-01,7.261213,8.78,9.67,8.25,9.56,6460500.0
2004-08-02,7.833261,9.45,10.18,8.27,8.56,5022800.0
2004-09-01,7.617742,9.19,9.79,8.72,9.45,5066300.0
2004-10-01,7.584586,9.15,9.36,8.43,9.2,7152100.0
2004-11-01,8.962958,10.79,11.02,9.12,9.13,7921300.0
2004-12-01,9.934845,11.96,12.16,10.51,10.79,7238000.0
2005-01-03,9.336761,11.24,11.95,10.75,11.8,5903300.0
2005-02-01,8.738901,10.5,11.23,10.15,11.22,6434900.0
2005-03-01,8.747224,10.51,11.2,9.98,10.45,5986500.0
2005-04-01,8.614059,10.35,10.77,9.65,10.56,4770500.0
2005-05-02,9.458157,11.34,11.75,9.99,10.35,5539900.0
2005-06-01,9.408113,11.28,12.0,11.23,11.35,4717200.0
2005-07-01,11.42652,13.7,14.23,11.2,11.28,9481900.0
2005-08-01,11.303083,13.53,14.31,13.11,13.71,5488900.0
2005-09-01,12.054952,14.43,14.95,13.37,13.48,5864000.0
2005-10-03,12.698216,15.2,15.24,12.75,14.44,8356900.0
2005-11-01,12.761087,15.25,16.139999,13.64,15.25,7314500.0
2005-12-01,12.275747,14.67,15.77,14.56,15.35,4235000.0
2006-01-03,12.376163,14.79,16.25,14.0,14.51,8228700.0
2006-02-01,13.587674,16.209999,16.950001,14.26,14.71,9002800.0
2006-03-01,14.425901,17.209999,18.26,15.91,16.290001,6964700.0
2006-04-03,15.004279,17.9,18.5,17.07,17.4,7089400.0
2006-05-01,13.988681,16.66,18.530001,15.25,18.059999,7624400.0
2006-06-01,13.417714,15.98,17.1,14.22,16.709999,8455700.0
2006-07-03,13.333749,15.88,16.33,14.0,16.040001,7226500.0
2006-08-01,13.720463,16.309999,16.74,15.59,15.97,5720100.0
2006-09-01,15.066431,17.91,18.0,16.120001,16.290001,6047600.0
2006-10-02,15.327211,18.219999,18.389999,16.34,17.959999,8155900.0
2006-11-01,15.47104,18.34,19.360001,17.610001,18.26,8649200.0
2006-12-01,16.314608,19.34,19.49,17.780001,18.389999,6068900.0
2007-01-03,15.960309,18.92,20.860001,17.99,19.200001,9110500.0
2007-02-01,15.629862,18.48,19.969999,17.950001,19.15,7638000.0
2007-03-01,15.469167,18.290001,19.190001,17.52,18.030001,7704500.0
2007-04-02,16.171158,19.120001,19.85,18.219999,18.25,6968400.0
2007-05-01,19.05365,22.469999,22.530001,18.76,19.1,11635800.0
2007-06-01,17.400129,20.52,23.02,20.120001,22.5,8198100.0
2007-07-02,17.947998,20.129999,22.68,18.950001,20.6,18821100.0
2007-08-01,17.653769,19.799999,20.75,17.41,19.83,11986300.0
2007-09-04,19.258657,21.6,22.24,18.440001,19.67,8001300.0
2007-10-01,20.720888,23.24,23.610001,21.16,21.620001,6747800.0
2007-11-01,21.722065,24.309999,25.280001,21.379999,23.15,11575600.0
2007-12-03,22.830059,25.549999,25.719999,23.16,24.42,8609700.0
2008-01-02,19.926041,22.299999,25.690001,20.709999,25.549999,14441600.0
2008-02-01,17.565716,19.610001,22.26,18.629999,22.26,14973500.0
2008-03-03,16.867027,18.83,20.790001,17.860001,19.5,17592800.0
2008-04-01,19.348263,21.6,22.5,18.1,19.32,14378600.0
2008-05-01,19.911541,22.18,23.25,21.18,21.4,8337200.0
2008-06-02,18.439274,20.540001,23.190001,20.41,22.18,10528000.0
2008-07-01,20.548925,22.889999,23.52,18.040001,20.389999,12915800.0
2008-08-01,21.592606,23.99,24.459999,21.690001,22.690001,10480400.0
2008-09-02,23.401741,26.0,26.200001,19.870001,24.299999,15395400.0
2008-10-01,17.209282,19.120001,25.0,15.21,24.889999,14172300.0
2008-11-03,16.558039,18.33,21.01,14.28,19.049999,13524400.0
2008-12-01,14.606847,16.17,19.719999,14.67,17.639999,15016400.0
2009-01-02,12.276256,13.59,16.690001,13.35,16.049999,18849700.0
2009-02-02,11.533237,12.71,14.69,12.04,13.25,21153800.0
2009-03-02,14.064924,15.5,16.0,11.0,12.5,21497700.0
2009-04-01,16.769018,18.48,18.950001,14.71,15.38,17184600.0
2009-05-01,16.022234,17.6,19.290001,16.42,18.120001,16005100.0
2009-06-01,15.967613,17.540001,19.0,16.98,17.99,11524600.0
2009-07-01,16.26803,17.870001,18.18,16.25,17.5,12736900.0
2009-08-03,16.494089,18.059999,19.870001,17.370001,18.129999,11333000.0
2009-09-01,17.48958,19.15,19.459999,17.129999,17.879999,13299400.0
2009-10-01,15.836518,17.34,19.799999,17.26,18.950001,13141500.0
2009-11-02,16.797203,18.33,18.84,16.75,17.299999,11286600.0
2009-12-01,17.246229,18.82,19.33,17.309999,18.370001,9541800.0
2010-01-04,16.76055,18.290001,19.85,18.18,19.209999,16517000.0
2010-02-01,16.836601,18.309999,18.870001,17.389999,18.450001,15398000.0
2010-03-01,17.186024,18.690001,19.17,18.07,18.24,10832700.0
