,Adj Close,Close,High,Low,Open,Volume
1995-02-01,5.350179,16.25,17.0625,15.75,16.5,124900.0
1995-03-01,5.391334,16.375,16.75,15.125,15.875,236600.0
1995-04-03,5.391334,16.375,17.0,15.875,16.625,216800.0
1995-05-01,5.72149,17.25,17.375,16.125,16.375,132100.0
1995-06-01,5.431269,16.375,18.25,15.125,17.125,222700.0
1995-07-03,5.72149,17.25,17.875,16.0,16.375,435300.0
1995-08-01,5.680649,17.0,17.75,16.625,17.125,112500.0
1995-09-01,6.056574,18.125,18.375,16.625,16.625,174600.0
1995-10-02,5.973035,17.875,18.625,17.0,18.125,112600.0
1995-11-01,6.808947,20.25,21.0,17.875,17.875,204800.0
1995-12-01,7.439405,22.125,23.25,20.125,20.25,270400.0
1996-01-02,8.069862,24.0,24.0,20.75,22.125,222000.0
1996-02-01,6.555577,19.375,24.25,18.0,24.25,320800.0
1996-03-01,6.048049,17.875,20.0,17.75,19.5,187500.0
1996-04-01,6.428695,19.0,19.875,16.75,18.375,184500.0
1996-05-01,6.387264,18.75,19.75,17.5,18.625,233800.0
1996-06-03,6.089192,17.875,18.5,17.125,18.5,258000.0
1996-07-01,6.429846,18.875,19.25,17.5,17.875,270000.0
1996-08-01,6.856477,20.0,21.125,18.125,18.875,235000.0
1996-09-03,7.520699,21.9375,23.75,19.375,19.625,373100.0
1996-10-01,6.685065,19.5,22.75,17.625,21.75,276600.0
1996-11-01,6.857584,19.875,20.4375,17.5,19.5,343700.0
1996-12-02,6.555677,19.0,20.125,18.0,19.625,238500.0
1997-01-02,6.426289,18.625,19.75,17.5,19.0,226200.0
1997-02-03,7.418015,21.375,22.125,17.875,18.625,432700.0
1997-03-03,7.374635,21.25,22.125,20.375,21.375,318200.0
1997-04-01,7.938578,22.875,24.375,18.875,20.875,464200.0
1997-05-01,8.499907,24.375,27.5,22.625,22.875,686300.0
1997-06-02,9.284514,26.625,28.375,24.0,24.375,593800.0
1997-07-01,10.973581,31.4687,33.4375,25.625,26.75,594500.0
1997-08-01,12.910304,36.875,38.625,29.5,31.5,632500.0
1997-09-02,13.260414,37.875,39.375,30.0,37.0,546400.0
1997-10-01,12.363257,35.3125,41.25,32.25,38.25,510300.0
1997-11-03,12.654832,36.0,41.0,34.75,35.0,319800.0
1997-12-01,11.688143,33.25,37.0,30.25,36.375,348000.0
1998-01-02,11.160858,31.75,33.8125,29.25,33.625,386300.0
1998-02-02,11.037242,31.25,36.75,30.875,32.25,432000.0
1998-03-02,12.361711,35.0,35.125,31.125,31.125,288300.0
1998-04-01,12.626604,35.75,36.75,32.75,35.0,266100.0
1998-05-01,13.296621,37.5,39.375,35.625,36.0,241400.0
1998-06-01,12.055603,34.0,39.5,34.0,37.5,326000.0
1998-07-01,13.374166,37.7187,40.375,34.375,34.75,271200.0
1998-08-03,14.681166,41.25,43.125,36.125,37.375,422000.0
1998-09-01,16.34948,45.9375,56.5,41.125,41.1875,677100.0
1998-10-01,17.795353,50.0,53.75,44.8125,45.75,408000.0
1998-11-02,17.75893,49.75,53.25,48.9375,50.4375,169000.0
1998-12-01,20.146124,56.4375,56.75,49.6875,50.625,240200.0
1999-01-04,22.86797,64.0625,65.0,53.75,55.875,296200.0
1999-02-01,21.318043,59.5625,65.8125,55.25,64.875,392700.0
1999-03-01,19.327166,54.0,63.0,54.0,60.0,212200.0
1999-04-01,19.148211,53.5,59.1875,49.0,54.375,201000.0
1999-05-03,17.058115,47.5,57.0,47.3125,53.375,300100.0
1999-06-01,17.776352,49.5,54.3125,45.25,47.4375,303300.0
1999-07-01,19.123045,53.25,53.75,48.25,49.8125,257900.0
1999-08-02,20.550083,57.0625,59.3125,53.25,53.3125,245200.0
1999-09-01,19.492193,54.125,61.0,53.0,57.0625,200900.0
1999-10-01,19.987375,55.5,57.6875,51.0,54.0,212600.0
1999-11-01,17.973507,49.75,57.1875,49.625,55.5,202500.0
1999-12-01,18.967016,52.5,53.875,47.9375,49.75,292700.0
2000-01-03,17.52191,48.5,53.75,45.75,52.5,267000.0
2000-02-01,15.912877,43.875,51.125,41.4375,48.3125,362300.0
2000-03-01,17.40896,48.0,49.375,37.375,44.1875,386200.0
2000-04-03,18.497021,51.0,55.25,47.4375,47.5625,380400.0
2000-05-01,20.464289,56.25,62.1875,50.6875,51.5,416100.0
2000-06-01,22.016155,60.515598,66.5,54.75,56.5,518500.0
2000-07-03,22.920004,63.0,66.375,59.75,60.25,371300.0
2000-08-01,21.735531,59.5625,67.625,58.9375,62.875,344500.0
2000-09-01,23.058365,63.1875,67.25,57.125,59.6875,385600.0
2000-10-02,23.240826,63.6875,68.375,58.9375,63.4375,497000.0
2000-11-01,27.435762,75.0,76.375,61.9375,63.6875,1149400.0
2000-12-01,29.379128,80.3125,82.3125,74.0625,75.0,934100.0
2001-01-02,25.442097,69.550003,81.1875,61.1875,80.3125,1175200.0
2001-02-01,24.558027,66.949997,72.400002,65.400002,69.550003,707300.0
2001-03-01,24.004145,65.440002,67.379997,61.5,67.050003,529400.0
2001-04-02,19.074198,52.0,68.279999,51.700001,65.839996,991900.0
2001-05-01,19.114975,51.900002,55.549999,49.599998,52.099998,750200.0
2001-06-01,18.481491,50.18,53.099998,48.869999,51.970001,695400.0
2001-07-02,18.522005,50.290001,53.5,48.099998,50.43,637200.0
2001-08-01,17.128063,46.299999,50.400002,45.830002,50.290001,614300.0
2001-09-04,16.647146,45.0,48.029999,42.650002,46.099998,758800.0
2001-10-01,18.404345,49.75,50.900002,42.860001,45.0,776800.0
2001-11-01,21.174026,57.029999,58.709999,49.75,49.799999,910500.0
2001-12-03,19.826284,53.400002,59.639999,53.0,57.0,721400.0
2002-01-02,19.55525,52.669998,53.41,50.900002,53.25,573500.0
2002-02-01,22.5443,60.509998,61.0,52.16,52.900002,815800.0
2002-03-01,25.1374,67.470001,67.75,60.009998,60.599998,779000.0
2002-04-01,24.906404,66.849998,67.769997,63.900002,67.57,667000.0
2002-05-01,24.941393,66.739998,69.25,65.25,66.800003,821900.0
2002-06-03,23.282122,62.299999,68.029999,58.200001,66.400002,999100.0
2002-07-01,22.575811,60.41,62.389999,50.5,62.150002,1006500.0
2002-08-01,22.516184,60.049999,64.300003,58.27,59.950001,808200.0
2002-09-03,21.110094,56.299999,63.169998,55.700001,59.849998,638200.0
2002-10-01,25.677074,68.480003,70.150002,55.919998,57.0,1079900.0
2002-11-01,24.395988,64.860001,69.900002,63.610001,68.480003,705200.0
2002-12-02,23.038147,61.25,66.199997,59.889999,65.040001,570500.0
2003-01-02,22.643208,60.200001,64.809998,58.25,61.349998,717700.0
2003-02-03,18.170319,48.099998,61.459999,47.029999,59.950001,1694900.0
2003-03-03,18.321423,48.5,49.040001,45.849998,48.259998,872500.0
2003-04-01,20.221561,53.529999,54.0,47.259998,48.599998,1316700.0
2003-05-01,20.888535,55.080002,55.299999,50.849998,53.529999,795400.0
2003-06-02,18.575171,48.98,55.34,48.400002,55.150002,1072000.0
2003-07-01,19.485348,51.380001,52.740002,47.900002,48.900002,1217500.0
2003-08-01,20.997274,55.150002,55.439999,50.549999,51.299999,560100.0
2003-09-02,20.46806,53.759998,57.650002,53.400002,55.150002,491400.0
2003-10-01,21.339931,56.049999,58.139999,52.68,53.779999,1082600.0
2003-11-03,21.060314,55.110001,57.66,54.740002,56.049999,642800.0
2003-12-01,21.438643,56.099998,57.639999,54.43,55.049999,617600.0
2004-01-02,21.606791,56.540001,57.18,53.73,56.139999,896200.0
2004-02-02,25.982401,67.779999,68.089996,55.82,56.650002,1727000.0
2004-03-01,26.622568,69.449997,69.449997,65.019997,67.650002,1077500.0
2004-04-01,25.1889,65.709999,71.839996,65.580002,69.440002,1144700.0
2004-05-03,24.784378,64.449997,66.480003,63.540001,65.709999,852800.0
2004-06-01,27.818493,72.339996,72.519997,64.099998,64.470001,773000.0
2004-07-01,26.441799,68.760002,80.110001,67.529999,72.339996,1629500.0
2004-08-02,26.418106,68.489998,69.849998,65.150002,68.739998,613700.0
2004-09-01,26.198244,67.919998,69.440002,66.230003,68.050003,385200.0
2004-10-01,25.727663,66.699997,68.269997,65.110001,68.120003,430900.0
2004-11-01,28.972565,74.900002,74.980003,66.040001,66.550003,806200.0
2004-12-01,29.270412,75.669998,76.550003,73.410004,75.5,850600.0
2005-01-03,28.85652,74.599998,78.110001,71.57,75.699997,3105700.0
2005-02-01,27.023033,69.529999,78.120003,66.949997,74.599998,3500600.0
2005-03-01,29.99234,77.169998,78.5,67.349998,68.82,2457800.0
2005-04-01,23.999313,61.75,79.989998,60.43,77.599998,2448100.0
2005-05-02,22.848541,58.470001,63.900002,57.369999,63.450001,1954100.0
2005-06-01,24.227972,62.0,62.139999,58.279999,58.580002,1402300.0
2005-07-01,24.501514,62.700001,64.970001,59.349998,62.009998,1378500.0
2005-08-01,25.179554,64.110001,67.18,60.700001,62.700001,1259000.0
2005-09-01,25.14028,64.010002,67.68,62.939999,63.950001,1162600.0
2005-10-03,24.233013,61.700001,65.5,60.700001,63.779999,968200.0
2005-11-01,26.279665,66.589996,67.75,62.369999,63.099998,905900.0
2005-12-01,26.437525,66.989998,67.459999,65.07,66.699997,578500.0
2006-01-03,24.665554,62.5,69.550003,61.810001,67.0,1251600.0
2006-02-01,24.889189,62.75,64.169998,60.75,62.509998,1102600.0
2006-03-01,27.217468,68.620003,70.779999,62.5,62.599998,1012900.0
2006-04-03,29.295864,73.860001,74.099998,66.25,68.800003,1275800.0
2006-05-01,25.823486,64.779999,72.849998,63.43,72.800003,1075900.0
2006-06-01,27.05925,67.879997,69.449997,64.779999,64.82,991200.0
2006-07-03,28.482372,71.449997,71.900002,67.510002,67.900002,840600.0
2006-08-01,28.153236,70.300003,70.910004,65.440002,70.900002,1024600.0
2006-09-01,27.592573,68.900002,70.790001,66.230003,70.099998,1177700.0
2006-10-02,28.505651,71.18,72.279999,64.25,68.699997,1491400.0
2006-11-01,28.596275,71.080002,71.989998,69.449997,71.0,1474100.0
2006-12-01,30.752663,76.440002,76.989998,70.900002,71.07,953900.0
2007-01-03,32.506741,80.800003,81.300003,75.110001,77.0,1515400.0
2007-02-01,34.099377,84.440002,88.059998,80.300003,80.300003,2098400.0
2007-03-01,38.210361,94.620003,95.120003,82.57,83.5,1807800.0
2007-04-02,38.073059,94.279999,97.599998,91.919998,94.5,1921600.0
2007-05-01,37.110832,91.57,99.239998,88.610001,94.089996,2068300.0
2007-06-01,37.471527,92.459999,94.400002,87.129997,91.379997,2356500.0
2007-07-02,36.044968,88.940002,93.75,86.889999,92.699997,1623700.0
2007-08-01,36.389912,89.459999,96.720001,80.910004,89.0,1947000.0
2007-09-04,40.543064,99.669998,101.540001,87.949997,89.459999,1990800.0
2007-10-01,46.559238,57.23,102.0,49.389999,100.0,1711600.0
2007-11-01,43.9356,53.84,57.049999,50.34,56.16,1536700.0
2007-12-03,42.123989,51.619999,55.990002,50.400002,53.84,1190600.0
2008-01-02,36.452511,44.669998,52.240002,38.75,51.740002,2010000.0
2008-02-01,44.166832,53.959999,54.57,44.07,45.009998,1604100.0
2008-03-03,43.029102,52.57,54.830002,50.0,53.990002,1490100.0
2008-04-01,44.887119,54.84,56.43,53.0,53.369999,982400.0
2008-05-01,47.637291,58.0,59.509998,52.700001,54.57,1340000.0
2008-06-02,44.623001,54.330002,59.380001,53.009998,57.889999,1268000.0
2008-07-01,44.32732,53.970001,58.830002,51.5,53.830002,1751200.0
2008-08-01,39.301491,47.650002,55.439999,46.080002,54.27,2231900.0
2008-09-02,38.559174,46.75,50.439999,44.27,48.139999,1631800.0
