,Adj Close,Close,High,Low,Open,Volume
1996-03-01,0.799026,24.5625,27.625,23.0,27.625,41824600.0
1996-04-01,0.792926,24.375,26.5,23.75,25.125,35758800.0
1996-05-01,0.849855,26.125,28.875,23.5,24.375,42801600.0
1996-06-03,0.683137,21.0,26.0,19.625,25.875,59870300.0
1996-07-01,0.715667,22.0,22.75,16.0,21.125,55639400.0
1996-08-01,0.78886,24.25,25.0,20.75,22.0,37421600.0
1996-09-03,0.721766,22.1875,24.625,20.25,24.125,41237400.0
1996-10-01,0.748197,23.0,27.75,22.0,22.0,65339000.0
1996-11-01,0.784794,24.125,26.375,23.125,23.375,32795700.0
1996-12-02,0.67907,20.875,25.5,20.75,24.125,53943200.0
1997-01-02,0.540816,16.625,22.25,16.5,21.125,105367800.0
1997-02-03,0.528618,16.25,17.875,15.125001,16.875,61790100.0
1997-03-03,0.593678,18.25,19.375,15.875,16.5,68406100.0
1997-04-01,0.553015,17.0,19.875,16.75,17.625,46219900.0
1997-05-01,0.540816,16.625,18.0,16.375,16.875,29405200.0
1997-06-02,0.463557,14.250001,17.125,14.0,17.0,32660500.0
1997-07-01,0.569281,17.5,18.125,12.75,13.9375,80070300.0
1997-08-01,0.707534,21.75,29.5625,17.5625,17.625,211730600.0
1997-09-02,0.705501,21.6875,23.25,21.0,22.0,44602900.0
1997-10-01,0.55403,17.031199,24.75,15.875,21.6875,72794800.0
1997-11-03,0.577413,17.75,21.5,16.875,17.5625,73536800.0
1997-12-01,0.42696,13.125,17.9375,12.75,17.6875,62547100.0
1998-01-02,0.595711,18.3125,20.0,13.5,13.625,129675200.0
1998-02-02,0.768529,23.625,23.875,17.375,18.5,103602200.0
1998-03-02,0.894584,27.5,28.0,21.625,23.5625,123782600.0
1998-04-01,0.890517,27.375,29.625,24.6875,27.4375,98355200.0
1998-05-01,0.86612,26.625,31.625,25.625,27.5,87750700.0
1998-06-01,0.933213,28.6875,29.0,25.625,26.5,45919300.0
1998-07-01,1.126362,34.625,38.125,28.500002,28.875,126258700.0
1998-08-03,1.014539,31.1875,43.75,30.999998,34.25,167727300.0
1998-09-01,1.240218,38.125,40.1875,30.625,31.375,98184500.0
1998-10-01,1.207688,37.125,41.3125,28.500002,36.75,150551900.0
1998-11-02,1.038937,31.9375,39.375,31.75,37.5,133562600.0
1998-12-01,1.33171,40.9375,41.5,31.625,32.0,149952200.0
1999-01-04,1.339842,41.1875,47.3125,37.0625,42.125,202238400.0
1999-02-01,1.132462,34.8125,41.9375,34.5,41.6875,115575800.0
1999-03-01,1.169058,35.9375,37.125,32.0,34.8125,112764600.0
1999-04-01,1.496395,46.0,47.125,33.5,36.0625,206682100.0
1999-05-03,1.433367,44.0625,50.0,40.9375,46.0625,113875400.0
1999-06-01,1.50656,46.3125,49.0,42.0625,45.0,82521400.0
1999-07-01,1.811532,55.6875,56.625,45.1875,46.3125,141068100.0
1999-08-02,2.122603,65.25,65.875,52.125,55.625,112263000.0
1999-09-01,2.059576,63.312496,80.125,57.437504,67.0,236613700.0
1999-10-01,2.606492,80.125,81.0625,59.5,62.125,178470800.0
1999-11-01,3.183905,97.875,103.75,77.3125,80.0,112715600.0
1999-12-01,3.344523,102.8125,118.0,91.0625,101.0,108886600.0
2000-01-03,3.37502,103.75,121.5,86.5,104.875,165710700.0
2000-02-01,3.728787,114.625,119.9375,97.0,104.0,96109300.0
2000-03-01,4.418024,135.8125,150.375,114.000008,118.5625,98945500.0
2000-04-03,4.035792,124.062508,139.5,104.875,135.5,117262900.0
2000-05-01,2.732547,84.0,126.250008,81.75,124.874992,116377900.0
2000-06-01,3.407551,52.375,103.9375,50.3125,81.75,95776100.0
2000-07-03,3.305893,50.8125,60.625,46.875,52.125,73775800.0
2000-08-01,3.964633,60.937504,61.5,44.25,50.3125,65822600.0
2000-09-01,1.675311,25.75,64.125,25.375,61.3125,274232100.0
2000-10-02,1.272749,19.5625,26.75,17.5,26.6875,258996200.0
2000-11-01,1.073501,16.5,23.0,16.125,19.4375,110690100.0
2000-12-01,0.967777,14.875,17.5,13.625,17.0,118616300.0
2001-01-02,1.406936,21.625,22.5,14.4375,14.875,171906700.0
2001-02-01,1.187357,18.25,21.9375,18.0,20.6875,99105200.0
2001-03-01,1.435888,22.07,23.75,17.1875,17.8125,127266000.0
2001-04-02,1.658396,25.49,27.119999,18.75,22.09,145672100.0
2001-05-01,1.29796,19.949999,26.700001,19.299999,25.41,89901400.0
2001-06-01,1.51266,23.25,25.1,19.35,20.130001,97067300.0
2001-07-02,1.222489,18.789999,25.219999,17.85,23.639999,105834800.0
2001-08-01,1.206875,18.550001,19.9,17.280001,19.01,58111500.0
2001-09-04,1.00909,15.509999,19.08,14.68,18.5,98277200.0
2001-10-01,1.142465,17.559999,19.42,14.830001,15.490001,84978200.0
2001-11-01,1.385792,21.299999,21.549999,17.25,17.65,67543500.0
2001-12-03,1.424828,21.900002,24.029999,20.09,21.059999,59595200.0
2002-01-02,1.608299,24.719999,24.73,20.25,22.050001,106950200.0
2002-02-01,1.411816,21.699999,25.98,20.940001,24.34,109136300.0
2002-03-01,1.539985,23.67,25.299999,21.82,21.93,67837900.0
2002-04-01,1.579022,24.27,26.17,23.0,23.379999,76179500.0
2002-05-01,1.515913,23.299999,25.98,22.139999,24.290001,72064200.0
2002-06-03,1.152874,17.719999,23.449999,15.98,23.389999,112223400.0
2002-07-01,0.992825,15.26,18.789999,13.799999,17.709999,95785300.0
2002-08-01,0.959644,14.75,16.25,13.97,15.110001,60740900.0
2002-09-03,0.943379,14.5,15.190001,14.049999,14.49,69119100.0
2002-10-01,1.045524,16.07,16.440001,13.360001,14.59,75079000.0
2002-11-01,1.00844,15.499999,17.380001,15.01,15.94,58439400.0
2002-12-02,0.932319,14.329999,16.1,13.78,15.9,56323400.0
2003-01-02,0.934271,14.36,15.38,13.559999,14.36,76036400.0
2003-02-03,0.97656,15.01,15.299999,13.799999,14.41,56702600.0
2003-03-03,0.919957,14.139999,15.16,14.039999,15.01,51012600.0
2003-04-01,0.925162,14.22,14.95,12.72,14.2,98018000.0
2003-05-01,1.167838,17.950001,19.01,14.0,14.250001,133265400.0
2003-06-02,1.240056,19.060001,19.690001,16.630001,18.1,75422400.0
2003-07-01,1.371478,21.08,21.57,18.51,18.869999,62724200.0
2003-08-01,1.471021,22.610001,22.85,19.42,21.0,54413300.0
2003-09-02,1.348056,20.720001,23.32,20.150002,22.66,67058400.0
2003-10-01,1.489238,22.889999,25.01,20.190001,20.709999,78895000.0
2003-11-03,1.360418,20.91,23.299999,19.85,22.83,66450000.0
2003-12-01,1.390346,21.370001,21.900002,19.25,21.039999,63958200.0
2004-01-02,1.467768,22.560001,24.84,21.18,21.549999,101413700.0
2004-02-02,1.55625,23.92,24.099998,21.699999,22.459999,70932400.0
2004-03-01,1.759239,27.039999,28.139999,23.599998,24.099998,130618300.0
2004-04-01,1.677263,25.779999,29.58,25.49,26.889999,111865200.0
2004-05-03,1.825601,28.060001,28.780001,25.5,26.0,68124900.0
2004-06-01,2.117073,32.540001,34.190002,27.609999,27.790001,102384200.0
2004-07-01,2.104061,32.34,33.629997,28.74,32.099998,118328600.0
2004-08-02,2.243941,34.489998,35.18,29.699999,31.18,95317300.0
2004-09-01,2.5211,38.75,39.27,34.190002,34.299999,96410900.0
2004-10-01,3.409177,52.400002,53.200001,37.650002,39.120003,201245000.0
2004-11-01,4.362315,67.050003,69.57,52.040001,52.5,219858600.0
2004-12-01,4.189905,64.400002,67.949997,61.600002,67.790001,184400000.0
2005-01-03,5.003162,76.899994,77.889999,62.599998,64.779999,342366700.0
2005-02-01,5.83724,44.860001,90.879997,43.960003,77.050003,290796800.0
2005-03-01,5.422153,41.669998,45.110001,38.830002,44.989998,174000600.0
2005-04-01,4.692173,36.060001,44.450001,34.0,42.09,238656500.0
2005-05-02,5.173621,39.759998,40.939999,33.110001,36.209999,157886900.0
2005-06-01,4.789764,36.810001,40.760002,35.519997,39.889999,133472500.0
2005-07-01,5.549672,42.650002,44.380001,36.290001,36.829998,133204000.0
2005-08-01,6.101386,46.889999,48.330002,42.02,42.57,106562600.0
2005-09-01,6.975801,53.610001,54.560001,46.09,47.0,153326200.0
2005-10-03,7.493684,57.590004,57.98,47.870003,54.16,233146300.0
2005-11-01,8.824823,67.82,71.07,56.869999,57.240002,167286900.0
2005-12-01,9.354418,71.889999,75.459999,68.809998,68.950005,162957400.0
2006-01-03,9.825457,75.510002,86.400002,70.870003,72.380005,284898900.0
2006-02-01,8.912005,68.489998,76.459999,62.899998,74.949997,263522000.0
2006-03-01,8.161206,62.720001,69.989998,57.669998,68.839996,260956400.0
2006-04-03,9.159236,70.389999,72.050003,61.050003,63.670002,274727800.0
2006-05-01,7.777348,59.77,73.800003,58.690002,70.769997,191929000.0
2006-06-01,7.452045,57.270004,63.100002,55.41,59.850002,212230900.0
2006-07-03,8.843041,67.959999,68.630005,50.16,57.52,229657200.0
2006-08-01,8.828728,67.849998,70.0,62.579998,67.220001,200677600.0
2006-09-01,10.016735,76.979996,77.779999,67.82,68.479996,226592100.0
2006-10-02,10.550232,81.080002,82.599998,72.599998,75.100006,169198000.0
2006-11-01,11.926915,91.660004,93.160004,77.790001,81.099998,175063900.0
2006-12-01,11.039488,84.839996,92.329994,76.770004,91.799995,224590200.0
2007-01-03,11.155296,85.729996,97.800003,81.900002,86.290001,350823100.0
2007-02-01,11.009561,84.610001,90.810005,82.860001,86.229996,192655600.0
2007-03-01,12.089566,92.909996,96.830002,83.75,84.029999,187718200.0
2007-04-02,12.986102,99.800003,102.5,89.599998,94.139999,175953100.0
2007-05-01,15.769396,121.189995,122.170006,98.550003,99.590004,212069700.0
2007-06-01,15.879999,122.040001,127.610001,115.399994,121.099991,290683100.0
2007-07-02,17.144777,131.759995,148.919998,119.299995,121.049995,306916200.0
2007-08-01,18.019194,138.480011,139.650009,111.619995,133.639999,274322600.0
