,Adj Close,Close,High,Low,Open,Volume
1993-08-02,16.1875,32.375,32.625,24.25,24.25,2289300.0
1993-09-01,13.1875,26.375,32.25,26.0,32.0,2583500.0
1993-10-01,9.875,19.75,26.75,17.875,26.625,3946000.0
1993-11-01,9.5,19.0,20.5,17.875,20.0,1742900.0
1993-12-01,8.875,17.75,19.375,17.0,19.125,1428500.0
1994-01-03,10.25,20.5,21.375,16.75,17.75,2122300.0
1994-02-01,10.75,21.5,22.5,20.125,20.375,1375800.0
1994-03-01,15.625,31.25,31.75,21.25,21.5,4868400.0
1994-04-04,13.1875,26.375,31.75,22.75,30.625,2745800.0
1994-05-02,13.5,27.0,27.25,22.625,26.375,1589400.0
1994-06-01,12.5,25.0,29.625,23.75,27.375,1755000.0
1994-07-01,13.5,27.0,27.375,24.125,24.75,1398700.0
1994-08-01,14.5,29.0,29.875,26.0,26.875,1212300.0
1994-09-01,14.875,29.75,31.0,27.375,27.5,1601500.0
1994-10-03,13.1875,26.375,30.375,22.25,30.25,4093400.0
1994-11-01,12.625,25.25,26.75,24.125,26.25,1629500.0
1994-12-01,12.4375,24.875,25.75,22.375,25.125,1617900.0
1995-01-03,14.6875,29.375,32.25,24.875,25.25,3369000.0
1995-02-01,15.1875,30.375,32.125,29.0,29.875,2207900.0
1995-03-01,16.9375,33.875,35.875,29.375,30.375,2986500.0
1995-04-03,18.0,36.0,36.875,32.5,33.75,3337700.0
1995-05-01,16.5,33.0,37.625,32.125,35.75,2778500.0
1995-06-01,18.25,36.5,39.25,32.625,32.625,3416200.0
1995-07-03,16.3125,32.625,36.5,30.375,36.375,4463900.0
1995-08-01,16.875,33.75,36.0,30.5,32.625,2703800.0
1995-09-01,14.5625,29.125,35.875,28.0,33.75,3593200.0
1995-10-02,11.75,23.5,29.25,22.75,28.875,3147200.0
1995-11-01,10.25,20.5,23.875,20.0,23.25,3221000.0
1995-12-01,8.25,16.5,20.625,16.125,20.5,3318700.0
1996-01-02,9.875,19.75,20.875,16.125,16.5,2990400.0
1996-02-01,9.6875,19.375,21.25,19.0,19.375,2089200.0
1996-03-01,8.6875,17.375,19.5,16.75,19.375,1701100.0
1996-04-01,9.3125,18.625,19.0,16.625,17.5,2046100.0
1996-05-01,8.8125,17.625,19.875,17.125,18.625,2054800.0
1996-06-03,6.8125,13.625,17.625,12.875,17.5,2119200.0
1996-07-01,6.0625,12.125,14.375,10.25,13.75,2001600.0
1996-08-01,6.375,12.75,14.25,11.875,12.0,1247700.0
1996-09-03,7.375,14.75,16.25,12.125,12.75,1789100.0
1996-10-01,8.875,17.75,18.375,14.125,14.625,2145100.0
1996-11-01,12.125,24.25,25.875,17.625,17.75,4158600.0
1996-12-02,12.875,25.75,28.375,22.625,24.125,3365300.0
1997-01-02,17.5625,35.125,36.125,24.875,25.875,5696200.0
1997-02-03,18.0,36.0,36.875,31.375,35.125,3390200.0
1997-03-03,20.75,41.5,48.5,35.375,35.5,8074600.0
1997-04-01,21.25,42.5,45.0,35.0,41.25,6277300.0
1997-05-01,20.0,40.0,45.75,37.25,42.625,4663900.0
1997-06-02,17.9375,35.875,41.625,34.0,41.625,5285100.0
1997-07-01,17.5625,35.125,40.875,33.1875,35.5,4520300.0
1997-08-01,18.8125,37.625,42.75,35.125,35.25,4560100.0
1997-09-02,16.28125,32.5625,40.0,30.75,37.8125,5833900.0
1997-10-01,11.5,23.0,31.625,19.625,29.5,6280800.0
1997-11-03,10.90625,21.8125,24.5625,18.5625,23.8125,3537900.0
1997-12-01,8.875,17.75,22.625,17.125,22.0,3179500.0
1998-01-02,10.09375,20.1875,20.875,17.3125,18.25,3799300.0
1998-02-02,11.75,23.5,25.375,17.9375,20.3125,6240700.0
1998-03-02,14.53125,29.0625,29.625,20.5,23.5,6405000.0
1998-04-01,13.875,27.75,31.0,24.8125,29.25,6077400.0
1998-05-01,9.78125,19.5625,27.9375,19.0625,27.625,5533500.0
1998-06-01,8.53125,17.0625,20.25,16.375,19.8125,3967800.0
1998-07-01,8.625,17.25,19.0,15.1875,17.3125,4889400.0
1998-08-03,6.5,13.0,20.125,12.75,17.125,5058200.0
1998-09-01,9.28125,18.5625,21.0,12.75,13.3125,5574300.0
1998-10-01,11.28125,22.5625,22.8125,13.625,18.3125,8911100.0
1998-11-02,13.84375,27.6875,29.375,22.0625,22.875,8525100.0
1998-12-01,14.5,29.0,32.75,26.5,26.625,6413700.0
1999-01-04,11.46875,22.9375,33.0,19.75,29.0,12515100.0
1999-02-01,8.9375,17.875,25.4375,16.5,24.9375,9472700.0
1999-03-01,7.75,15.5,19.25,15.5,18.6875,4037700.0
1999-04-01,8.25,16.5,17.25,14.5625,15.5625,2890400.0
1999-05-03,9.25,18.5,21.75,16.25,16.75,4151900.0
1999-06-01,9.03125,18.0625,19.5,16.5,18.5625,3990600.0
1999-07-01,8.6875,17.375,18.5625,16.0625,17.6875,2879800.0
1999-08-02,10.34375,20.6875,21.0,15.625,17.1875,3680100.0
1999-09-01,8.59375,17.1875,24.75,17.0625,20.8125,5673600.0
1999-10-01,9.90625,19.8125,20.4375,16.375,17.125,4269400.0
1999-11-01,14.125,28.25,30.5,19.875,19.9375,7659000.0
1999-12-01,14.46875,28.9375,31.9375,26.5,28.25,5458000.0
2000-01-03,18.0,36.0,45.125,28.0,29.9375,10198900.0
2000-02-01,19.75,39.5,45.5,35.0,36.5,7764100.0
2000-03-01,29.5,59.0,60.375,38.5,39.875,10254900.0
2000-04-03,43.75,87.5,88.875,51.0,59.25,16000200.0
2000-05-01,40.875,81.75,92.875,66.0,87.0,10385700.0
2000-06-01,38.625,77.25,97.0,74.9375,82.875,8491100.0
2000-07-03,36.0,72.0,95.0,68.0,77.0,10226500.0
2000-08-01,37.5,37.5,72.375,33.125,72.1875,11264200.0
2000-09-01,24.0,24.0,38.25,23.0,38.125,9196500.0
2000-10-02,22.625,22.625,26.0,16.1875,23.9375,10655200.0
2000-11-01,15.25,15.25,25.4375,14.6875,21.875,6702400.0
2000-12-01,13.8125,13.8125,18.1875,13.5625,15.8125,6610000.0
2001-01-02,24.6,24.6,25.1,14.125,14.125,8067100.0
2001-02-01,21.5,21.5,26.75,20.51,25.299999,7234300.0
2001-03-01,26.540001,26.540001,30.15,19.65,20.5,8812300.0
2001-04-02,31.0,31.0,32.150002,18.73,26.700001,12003300.0
2001-05-01,28.25,28.25,34.650002,27.049999,30.5,8374400.0
2001-06-01,28.9,28.9,31.790001,23.559999,29.0,7652800.0
2001-07-02,18.26,18.26,30.200001,15.31,29.049999,9512500.0
2001-08-01,13.55,13.55,19.9,13.0,18.950001,6172900.0
2001-09-04,8.15,8.15,13.4,7.8,13.17,8329700.0
2001-10-01,9.84,9.84,11.39,7.69,8.3,5366900.0
2001-11-01,13.56,13.56,14.67,9.95,10.0,7105600.0
2001-12-03,15.86,15.86,18.620001,13.39,13.5,7231500.0
2002-01-02,16.049999,16.049999,20.6,14.96,16.280001,9288900.0
2002-02-01,13.5,13.5,15.98,12.63,15.86,6629800.0
2002-03-01,14.71,14.71,17.280001,13.78,13.78,5542100.0
2002-04-01,11.18,11.18,15.3,10.95,14.61,6255500.0
2002-05-01,11.43,11.43,12.95,10.4,11.35,4689400.0
2002-06-03,9.72,9.72,11.41,7.95,11.4,7182300.0
2002-07-01,8.03,8.03,10.3,7.46,9.6,5204400.0
2002-08-01,8.85,8.85,10.88,7.01,8.03,5113600.0
2002-09-03,5.34,5.34,8.69,5.2,8.6,6376700.0
2002-10-01,6.14,6.14,6.45,3.1,5.42,9428100.0
2002-11-01,9.0,9.0,9.1,5.44,6.1,14633700.0
2002-12-02,6.46,6.46,9.6,6.18,9.29,9775900.0
2003-01-02,5.24,5.24,7.79,4.99,6.56,10190100.0
2003-02-03,5.49,5.49,5.67,4.78,5.24,5199600.0
2003-03-03,6.18,6.18,7.24,5.1,5.55,7663800.0
2003-04-01,7.44,7.44,8.59,6.0,6.2,10890000.0
2003-05-01,7.28,7.28,7.88,6.8,7.41,6986500.0
2003-06-02,6.41,6.41,7.39,5.8,7.2,10041500.0
2003-07-01,7.3,7.3,7.52,6.25,6.32,6735200.0
2003-08-01,11.29,11.29,11.36,7.07,7.27,11654700.0
2003-09-02,11.11,11.11,12.87,10.52,11.48,15087800.0
2003-10-01,15.2,15.2,15.56,11.01,11.16,12203100.0
2003-11-03,17.969999,17.969999,18.5,15.42,15.44,13108700.0
2003-12-01,14.9,14.9,18.389999,13.8,18.200001,12485200.0
2004-01-02,14.86,14.86,17.5,14.25,15.1,14363900.0
2004-02-02,15.0,15.0,15.85,13.6,15.0,10495100.0
2004-03-01,16.23,16.23,16.4,13.7,14.66,10748200.0
2004-04-01,14.22,14.22,17.6,13.98,16.280001,11708300.0
2004-05-03,15.55,15.55,15.55,13.65,14.69,9763100.0
2004-06-01,15.9,15.9,16.35,14.06,15.5,10042300.0
2004-07-01,12.49,12.49,15.9,11.03,15.9,13790400.0
2004-08-02,11.43,11.43,12.44,10.76,12.2,7595400.0
2004-09-01,13.0,13.0,13.23,10.76,11.7,9330500.0
2004-10-01,16.82,16.82,16.85,13.09,13.1,11934400.0
2004-11-01,21.280001,21.280001,22.49,16.450001,16.879999,14823300.0
2004-12-01,22.02,22.02,24.950001,20.51,21.6,11286300.0
2005-01-03,15.8,15.8,22.299999,14.63,22.110001,20033700.0
2005-02-01,17.450001,17.450001,18.450001,15.85,15.9,10970400.0
2005-03-01,16.120001,16.120001,18.02,15.11,17.629999,8236000.0
2005-04-01,14.23,14.23,17.5,14.08,16.309999,10617100.0
2005-05-02,16.4,16.4,16.620001,14.21,14.21,6453200.0
2005-06-01,17.34,17.34,18.34,16.299999,16.35,7786300.0
2005-07-01,20.08,20.08,20.84,17.219999,17.34,8843100.0
2005-08-01,20.77,20.77,21.299999,19.82,20.08,5969000.0
2005-09-01,25.200001,25.200001,25.75,20.690001,20.73,10605400.0
2005-10-03,23.219999,23.219999,26.07,20.219999,25.469999,13059900.0
2005-11-01,26.18,26.18,27.360001,22.780001,22.93,11389500.0
2005-12-01,30.6,30.6,31.84,25.25,26.549999,9972600.0
2006-01-03,41.799999,41.799999,42.009998,30.879999,31.02,21037600.0
2006-02-01,38.669998,38.669998,42.419998,38.32,41.299999,13744400.0
2006-03-01,33.16,33.16,42.700001,32.59,39.0,19936900.0
2006-04-03,32.349998,32.349998,35.75,29.969999,32.200001,18703000.0
2006-05-01,30.889999,30.889999,34.959999,29.68,32.52,15228600.0
2006-06-01,24.42,24.42,31.92,23.459999,31.049999,15927900.0
2006-07-03,19.389999,19.389999,24.719999,16.9,24.48,21973000.0
2006-08-01,24.99,24.99,25.719999,18.84,19.65,20403400.0
2006-09-01,24.85,24.85,27.9,23.719999,25.25,20708800.0
2006-10-02,21.27,21.27,25.690001,20.0,24.67,30311000.0
2006-11-01,21.57,21.57,22.33,20.559999,21.24,19666600.0
2006-12-01,20.35,20.35,23.0,19.9,21.299999,21411900.0
2007-01-03,15.55,15.55,20.629999,15.52,20.08,33153500.0
2007-02-01,15.07,15.07,15.91,14.43,15.65,28344300.0
2007-03-01,13.06,13.06,14.98,12.96,14.76,24008600.0
2007-04-02,13.82,13.82,14.75,12.6,13.08,34943300.0
2007-05-01,14.27,14.27,15.95,13.0,13.86,28121300.0
2007-06-01,14.3,14.3,14.88,13.28,14.3,26945100.0
2007-07-02,13.54,13.54,16.190001,13.39,14.26,32447800.0
2007-08-01,13.0,13.0,13.63,11.27,13.48,28845900.0
2007-09-04,13.2,13.2,13.92,12.55,13.17,21569100.0
2007-10-01,13.08,13.08,14.73,12.55,13.25,21385600.0
2007-11-01,9.76,9.76,13.8,9.65,12.99,25658300.0
2007-12-03,7.5,7.5,9.9,7.26,9.82,30907400.0
2008-01-02,7.59,7.59,7.79,5.31,7.4,38397700.0
2008-02-01,7.21,7.21,8.08,6.22,7.78,24828000.0
2008-03-03,5.89,5.89,7.21,5.76,7.21,23687200.0
2008-04-01,5.96,5.96,6.48,5.61,5.93,23776500.0
2008-05-01,6.88,6.88,7.48,5.97,5.98,23356100.0
2008-06-02,5.83,5.83,7.98,5.67,6.88,26622600.0
2008-07-01,4.21,4.21,5.84,4.11,5.71,27706500.0
2008-08-01,6.29,6.29,6.35,4.05,4.26,21648000.0
2008-09-02,5.25,5.25,6.47,3.0,6.37,22844000.0
2008-10-01,3.5,3.5,5.56,2.65,4.55,28723500.0
2008-11-03,2.36,2.36,3.87,1.62,3.59,18475800.0
2008-12-01,2.16,2.16,2.37,1.92,2.31,14924100.0
2009-01-02,2.19,2.19,2.85,1.86,2.19,16299300.0
2009-02-02,2.18,2.18,2.51,2.0,2.15,14230900.0
2009-03-02,3.05,3.05,3.78,2.01,2.13,17910800.0
2009-04-01,3.61,3.61,3.92,2.92,2.98,17119300.0
2009-05-01,4.54,4.54,4.84,3.55,3.55,22859200.0
2009-06-01,3.87,3.87,4.9,3.43,4.69,23156000.0
2009-07-01,3.66,3.66,4.25,3.22,3.93,24946500.0
2009-08-03,4.36,4.36,4.55,3.47,3.75,20885300.0
2009-09-01,5.66,5.66,6.3,4.13,4.36,36826500.0
2009-10-01,4.6,4.6,6.36,4.55,5.62,31850300.0
2009-11-02,7.01,7.01,7.33,4.33,4.68,38186600.0
2009-12-01,9.68,9.68,10.04,7.01,7.11,28158800.0
2010-01-04,7.46,7.46,9.9,7.3,9.79,30361200.0
2010-02-01,7.91,7.91,8.2,6.98,7.61,19301500.0
2010-03-01,9.27,9.27,9.74,7.94,7.94,16312000.0
2010-04-01,9.07,9.07,10.24,9.06,9.34,27779900.0
2010-05-03,8.57,8.57,9.78,7.68,9.18,37147700.0
2010-06-01,7.32,7.32,9.19,7.3,8.43,28502400.0
2010-07-01,7.49,7.49,8.25,6.96,7.35,35430400.0
2010-08-02,5.61,5.61,7.77,5.53,7.63,31767700.0
2010-09-01,7.11,7.11,7.44,5.67,5.75,32497300.0
2010-10-01,7.34,7.34,7.68,6.77,7.2,29957800.0
2010-11-01,7.29,7.29,8.24,7.24,7.48,21097500.0
2010-12-01,8.18,8.18,8.43,7.37,7.41,16051000.0
2011-01-03,7.83,7.83,9.25,7.34,8.44,35200100.0
2011-02-01,9.21,9.21,9.58,8.03,8.1,30564600.0
2011-03-01,8.6,8.6,9.39,7.93,9.27,19548000.0
2011-04-01,9.1,9.1,9.14,8.01,8.61,18060900.0
2011-05-02,8.68,8.68,9.17,8.31,9.16,15198400.0
2011-06-01,6.99,6.99,8.68,6.72,8.65,22431300.0
2011-07-01,7.34,7.34,7.87,6.09,6.99,26643300.0
2011-08-01,6.83,6.83,7.58,5.6,7.54,26505200.0
2011-09-01,5.08,5.08,7.44,5.07,6.83,27445000.0
2011-10-03,5.83,5.83,6.05,4.31,5.03,24218500.0
2011-11-01,5.69,5.69,6.0,4.96,5.56,18591900.0
2011-12-01,5.4,5.4,5.84,4.82,5.61,12057000.0
2012-01-03,6.71,6.71,6.95,5.35,5.53,18312700.0
2012-02-01,7.35,7.35,7.68,6.8,6.83,16454300.0
2012-03-01,8.02,8.02,8.35,6.76,7.47,16139600.0
2012-04-02,7.36,7.36,8.24,7.21,8.03,17968000.0
2012-05-01,6.08,6.08,7.72,5.89,7.34,17106500.0
2012-06-01,5.73,5.73,6.14,5.32,5.9,15539000.0
2012-07-02,4.06,4.06,6.08,3.98,5.75,20782800.0
2012-08-01,3.72,3.72,4.47,3.6,4.09,17499600.0
2012-09-04,3.37,3.37,4.02,3.22,3.69,32196800.0
2012-10-01,2.05,2.05,3.41,2.03,3.39,32923700.0
2012-11-01,2.2,2.2,2.35,1.81,2.07,31253700.0
2012-12-03,2.4,2.4,2.59,2.21,2.28,26332200.0
2013-01-02,2.6,2.6,2.93,2.43,2.55,28893800.0
2013-02-01,2.49,2.49,2.84,2.44,2.63,15787300.0
2013-03-01,2.55,2.55,2.75,2.36,2.5,13073900.0
2013-04-01,2.82,2.82,2.82,2.26,2.54,19908600.0
2013-05-01,4.0,4.0,4.42,2.79,2.81,44269100.0
2013-06-03,4.08,4.08,4.21,3.81,4.02,22289000.0
2013-07-01,3.77,3.77,4.65,3.58,4.11,41922500.0
2013-08-01,3.27,3.27,3.87,3.25,3.81,21286200.0
2013-09-03,3.81,3.81,4.0,3.25,3.32,28316900.0
2013-10-01,3.34,3.34,4.13,3.04,3.82,40332000.0
2013-11-01,3.64,3.64,3.68,3.2,3.37,16377500.0
2013-12-02,3.87,3.87,3.88,3.48,3.65,15499800.0
2014-01-02,3.43,3.43,4.6,3.35,3.85,37334400.0
2014-02-03,3.71,3.71,3.77,3.29,3.43,17481700.0
2014-03-03,4.01,4.01,4.14,3.6,3.66,22212300.0
2014-04-01,4.09,4.09,4.35,3.65,4.04,29091900.0
2014-05-01,4.0,4.0,4.24,3.85,4.13,15273400.0
2014-06-02,4.19,4.19,4.5,3.9,4.03,21778700.0
2014-07-01,3.91,3.91,4.8,3.67,4.21,54088200.0
2014-08-01,4.17,4.17,4.32,3.87,3.91,22376900.0
2014-09-02,3.41,3.41,4.25,3.4,4.16,20405900.0
2014-10-01,2.8,2.8,3.46,2.54,3.39,29917900.0
2014-11-03,2.79,2.79,2.91,2.59,2.81,11551600.0
2014-12-01,2.67,2.67,2.82,2.35,2.77,14320700.0
2015-01-02,2.57,2.57,2.84,2.14,2.67,22415000.0
2015-02-02,3.11,3.11,3.37,2.65,2.69,18253400.0
2015-03-02,2.68,2.68,3.23,2.53,3.13,12583600.0
2015-04-01,2.26,2.26,2.94,2.25,2.66,16507200.0
2015-05-01,2.28,2.28,2.39,2.2,2.26,10907300.0
2015-06-01,2.4,2.4,2.67,2.25,2.29,18574000.0
2015-07-01,1.93,1.93,2.63,1.61,2.47,18839200.0
2015-08-03,1.81,1.81,2.21,1.65,1.93,12343900.0
2015-09-01,1.72,1.72,2.14,1.65,1.77,9247900.0
2015-10-01,2.12,2.12,2.21,1.72,1.77,9554700.0
2015-11-02,2.36,2.36,2.4,1.94,2.13,7318700.0
2015-12-01,2.87,2.87,3.06,2.2,2.36,12613300.0
2016-01-04,2.2,2.2,2.82,1.75,2.77,19340500.0
2016-02-01,2.14,2.14,2.19,2.11,2.17,17632200.0
