,Adj Close,Close,High,Low,Open,Volume
2001-04-02,30.530115,38.700001,39.98,26.26,31.6,13887800
2001-05-01,26.916988,34.119999,42.91,32.700001,38.700001,8413800
2001-06-01,25.165649,31.9,39.389999,28.25,34.669998,9581300
2001-07-02,27.235291,34.5,35.950001,28.889999,32.0,9483600
2001-08-01,26.130089,33.099998,38.5,32.0,36.389999,8977500
2001-09-04,19.719929,24.98,33.700001,20.1,33.099998,15235500
2001-10-01,22.111361,27.99,32.5,22.75,25.25,11698800
2001-11-01,25.318651,32.049999,34.5,27.99,28.0,9038200
2001-12-03,22.119259,28.0,33.990002,25.5,31.51,11317000
2002-01-02,24.674187,31.209999,31.5,25.280001,28.65,14092900
2002-02-01,23.203697,29.35,33.689999,28.1,31.209999,10900500
2002-03-01,26.168394,33.099998,35.939999,29.65,29.73,10608700
2002-04-01,24.470692,30.93,34.860001,30.120001,33.0,10392400
2002-05-01,22.682661,28.67,32.740002,27.0,31.0,9048200
2002-06-03,18.750578,23.700001,28.700001,22.15,28.700001,11639900
2002-07-01,18.33267,23.15,27.25,21.110001,24.4,12955600
2002-08-01,15.600589,19.700001,23.41,18.16,23.0,10934400
2002-09-03,11.696482,14.77,21.85,14.21,19.200001,12777000
2002-10-01,12.576483,15.86,17.629999,13.1,15.0,16571700
2002-11-01,15.867304,20.01,20.620001,14.1,15.86,14851100
2002-12-02,11.90246,15.01,21.450001,14.8,20.02,11688300
2003-01-02,12.624772,15.9,17.49,13.9,15.3,15754400
2003-02-03,13.299682,16.75,16.85,14.35,15.9,10516500
2003-03-03,12.997958,16.370001,18.75,15.35,16.9,11447600
2003-04-01,14.699645,18.49,19.93,15.96,16.42,12412000
2003-05-01,16.297606,20.5,21.02,18.15,18.450001,12700600
2003-06-02,13.992091,17.6,21.98,17.35,20.74,16936800
2003-07-01,15.018199,18.870001,19.98,17.209999,17.6,13506700
2003-08-01,18.981667,23.85,24.0,17.860001,18.65,11941800
2003-09-02,18.145994,22.799999,26.120001,22.57,23.76,12938100
2003-10-01,23.033243,28.92,30.49,22.870001,22.98,13252600
