,Adj Close,Close,High,Low,Open,Volume
1998-09-01,73.436539,101.75,107.0,93.625,96.0625,13203700.0
1998-10-01,79.390854,110.0,110.906197,92.218697,100.031197,11773800.0
1998-11-02,83.811478,116.125,119.718697,110.1875,110.8125,7253700.0
1998-12-01,89.294609,123.3125,124.75,113.75,116.125,7400700.0
1999-01-04,92.440018,127.656197,128.5,120.375,123.375,7782900.0
1999-02-01,89.475639,123.5625,128.843704,121.328102,128.6875,9170800.0
1999-03-01,93.186005,128.375,132.625,121.781197,123.656197,6765400.0
1999-04-01,96.724716,133.25,137.5,128.125,129.6875,7987900.0
1999-05-03,94.513,130.203094,138.0,128.0,133.4375,9565700.0
1999-06-01,99.747017,137.0,137.5,128.015594,130.125,8070300.0
1999-07-01,96.652672,132.75,142.25,132.5625,137.0,5793400.0
1999-08-02,96.152115,132.0625,138.781204,127.0,132.75,7017200.0
1999-09-01,94.004364,128.75,136.625,125.5625,132.9375,8355700.0
1999-10-01,100.027946,137.0,137.6875,123.4375,127.9375,9896000.0
1999-11-01,101.69352,139.281204,143.0,134.593704,136.5,6320200.0
1999-12-01,107.501213,146.875,147.5625,139.0,139.3125,5668200.0
2000-01-03,102.149025,139.5625,148.25,135.0,148.25,8376900.0
2000-02-01,100.593689,137.4375,144.5625,132.718704,139.75,9759000.0
2000-03-01,110.342674,150.375,155.75,135.031204,137.625,11167100.0
2000-04-03,106.467346,145.093704,153.109299,133.5,150.125,12525700.0
2000-05-01,104.793434,142.8125,148.484299,136.5,146.5625,7594500.0
2000-06-01,106.855927,145.281204,149.156204,143.0,143.6875,6116600.0
2000-07-03,105.17807,143.0,151.984299,141.515594,145.4375,5602200.0
2000-08-01,112.050468,152.343704,153.093704,142.625,143.625,4662100.0
2000-09-01,105.90316,143.625,153.593704,142.125,153.25,6126800.0
2000-10-02,105.407722,142.953094,145.75,130.156204,144.281204,8461100.0
2000-11-01,97.538712,132.281204,144.296799,129.75,142.25,7995300.0
2000-12-01,97.028969,131.1875,139.5625,125.531197,133.1875,8709500.0
2001-01-02,101.342804,137.020004,138.699997,127.5625,132.0,9095300.0
2001-02-01,91.675957,123.949997,137.990005,121.800003,137.100006,10180600.0
2001-03-01,86.538696,116.690002,127.75,108.040001,124.050003,14880400.0
2001-04-02,93.932564,126.660004,127.269997,109.300003,116.300003,13130300.0
2001-05-01,93.406013,125.949997,132.089996,123.440002,125.07,9905100.0
2001-06-01,91.180214,122.599998,129.229996,120.400002,126.199997,10162000.0
2001-07-02,90.250565,121.349998,124.32,116.75,122.800003,9943300.0
2001-08-01,84.895775,114.150002,123.25,112.040001,121.970001,12416700.0
2001-09-04,77.965698,104.440002,116.169998,93.800003,113.849998,29389500.0
2001-10-01,78.980949,105.800003,111.790001,102.830002,103.900002,23510200.0
2001-11-01,85.139671,114.050003,116.900002,105.699997,106.599998,18390200.0
2001-12-03,85.619789,114.300003,118.0,112.0,113.650002,16151100.0
2002-01-02,84.780823,113.18,117.989998,108.400002,115.110001,17585200.0
2002-02-01,83.260193,111.150002,113.300003,107.82,113.089996,23592000.0
2002-03-01,86.030319,114.519997,117.900002,111.510002,111.720001,20155500.0
2002-04-01,81.027161,107.860001,115.099998,106.629997,114.230003,19269700.0
2002-05-01,80.546379,107.220001,111.25,104.900002,107.970001,21475100.0
2002-06-03,74.601448,98.959999,107.599998,95.190002,107.089996,28153300.0
2002-07-01,68.721382,91.160004,99.800003,77.68,99.18,53132600.0
2002-08-01,69.188774,91.779999,97.150002,83.550003,90.879997,43934400.0
2002-09-03,61.934166,81.790001,93.330002,80.900002,90.730003,54346200.0
2002-10-01,67.03035,88.519997,91.290001,77.07,82.43,60255100.0
2002-11-01,71.164848,93.980003,94.949997,87.449997,88.349998,41881400.0
2002-12-02,67.139069,88.230003,96.050003,87.110001,95.470001,36301000.0
2003-01-02,65.487793,86.059998,93.860001,84.150002,88.849998,46030300.0
2003-02-03,64.605087,84.900002,86.809998,81.0,86.139999,47679700.0
2003-03-03,64.74334,84.739998,89.879997,79.379997,85.260002,57999500.0
2003-04-01,70.22139,91.910004,92.800003,84.910004,85.25,49753400.0
2003-05-01,74.07206,96.949997,97.089996,90.5,91.919998,44478000.0
2003-06-02,74.861046,97.629997,102.18,96.669998,97.529999,42919900.0
2003-07-01,76.210587,99.389999,101.900002,96.43,97.25,43190800.0
2003-08-01,77.782494,101.440002,101.82,96.339996,99.190002,38162300.0
2003-09-02,76.934181,99.949997,104.699997,99.25,101.639999,42346500.0
2003-10-01,81.052223,105.300003,105.970001,100.199997,100.239998,37280900.0
2003-11-03,81.937401,106.449997,106.949997,103.620003,105.75,33745300.0
2003-12-01,86.059921,111.279999,111.519997,105.959999,106.849998,32266000.0
2004-01-02,87.761322,113.480003,116.5,110.730003,111.739998,38432900.0
2004-02-02,88.952301,115.019997,116.599998,112.779999,113.699997,37699400.0
2004-03-01,87.774071,113.099998,116.970001,108.849998,115.43,51022600.0
2004-04-01,86.113266,110.959999,115.410004,110.900002,113.07,48442900.0
2004-05-03,87.587814,112.860001,113.260002,108.059998,111.370003,50222500.0
2004-06-01,89.208305,114.529999,114.940002,111.870003,112.459999,36862400.0
2004-07-01,86.334137,110.839996,114.400002,108.209999,114.25,47438100.0
2004-08-02,86.544441,111.110001,111.629997,106.589996,110.190002,43955300.0
2004-09-01,87.413086,111.760002,113.739998,110.410004,110.949997,39734600.0
2004-10-01,88.539383,113.199997,114.68,109.349998,112.260002,52042400.0
2004-11-01,92.480934,117.889999,119.139999,113.199997,113.559998,48346900.0
2004-12-01,95.266556,120.870003,121.660004,117.730003,118.160004,42628100.0
2005-01-03,93.130608,118.160004,121.760002,116.370003,121.559998,61837200.0
2005-02-01,95.077385,120.629997,121.669998,118.099998,118.25,57631000.0
2005-03-01,93.338158,117.959999,123.25,116.25,120.82,63414700.0
2005-04-01,91.589447,115.75,119.260002,113.550003,118.629997,82729100.0
2005-05-02,94.540886,119.480003,120.25,114.800003,116.07,65620200.0
2005-06-01,94.684113,119.18,121.940002,118.75,119.519997,52345900.0
2005-07-01,98.306862,123.739998,124.639999,118.260002,119.449997,61933200.0
2005-08-01,97.385284,122.580002,124.739998,120.379997,123.830002,61283000.0
2005-09-01,98.16684,123.040001,124.739998,120.440002,122.519997,63563200.0
2005-10-03,95.845108,120.129997,123.339996,116.879997,122.959999,88679300.0
2005-11-01,100.057739,125.410004,127.410004,120.129997,120.580002,59035200.0
2005-12-01,99.866272,124.510002,128.089996,124.360001,126.019997,53228200.0
2006-01-03,102.264473,127.5,129.440002,124.389999,125.190002,65342300.0
2006-02-01,102.849983,128.229996,130.039993,125.400002,127.82,64191500.0
2006-03-01,104.547417,129.830002,131.470001,127.18,128.600006,61465300.0
2006-04-03,105.86805,131.470001,131.860001,128.020004,130.070007,71378000.0
2006-05-01,102.679207,127.510002,132.800003,124.760002,131.470001,83621500.0
2006-06-01,102.947021,127.279999,129.429993,122.339996,127.379997,100820700.0
2006-07-03,103.408051,127.849998,128.139999,122.389999,127.43,87044700.0
2006-08-01,105.664665,130.639999,131.039993,126.279999,127.339996,63385000.0
2006-09-01,108.517776,133.580002,133.990005,129.350006,131.139999,70582700.0
2006-10-02,111.937897,137.789993,139.0,132.649994,133.539993,68846200.0
2006-11-01,114.163818,140.529999,141.160004,135.619995,138.220001,75526300.0
2006-12-01,115.690331,141.619995,143.240005,138.970001,140.529999,62910900.0
2007-01-03,117.430344,143.75,144.130005,140.25,142.25,71109900.0
2007-02-01,115.126663,140.929993,146.419998,139.0,144.149994,88004400.0
2007-03-01,116.460854,142.0,143.809998,136.75,139.339996,138477200.0
2007-04-02,121.619576,148.289993,149.800003,141.479996,142.160004,94608200.0
2007-05-01,125.744919,153.320007,153.889999,147.669998,148.419998,119229300.0
2007-06-01,123.906433,150.429993,154.399994,148.059998,153.880005,176313600.0
2007-07-02,120.026901,145.720001,155.529999,145.039993,150.869995,205031000.0
2007-08-01,121.567184,147.589996,150.589996,137.0,145.179993,277452000.0
2007-09-04,126.273567,152.580002,154.389999,144.330002,147.449997,163177900.0
2007-10-01,127.986664,154.649994,157.520004,148.660004,152.600006,177001000.0
2007-11-01,123.029419,148.660004,153.410004,140.660004,153.289993,271219900.0
2007-12-03,121.64402,146.210007,152.889999,143.960007,148.190002,170095700.0
2008-01-02,114.289291,137.369995,146.990005,126.0,146.529999,307167300.0
2008-02-01,111.33577,133.820007,139.610001,131.729996,137.940002,220187100.0
2008-03-03,110.340172,131.970001,135.809998,126.07,133.139999,281440600.0
2008-04-01,115.599236,138.259995,140.589996,132.330002,133.610001,191956700.0
2008-05-01,117.346695,140.350006,144.300003,137.520004,138.380005,179255100.0
2008-06-02,107.539352,127.980003,140.889999,127.040001,139.830002,269893900.0
2008-07-01,106.573021,126.830002,129.160004,120.019997,126.519997,337891300.0
2008-08-01,108.219971,128.789993,131.509995,124.760002,127.120003,215883300.0
2008-09-02,98.028511,115.989998,130.710007,110.529999,130.029999,401587700.0
2008-10-01,81.83551,96.830002,116.690002,83.580002,115.269997,534510700.0
2008-11-03,76.139221,90.089996,100.860001,74.339996,96.779999,467397100.0
2008-12-01,76.885101,90.239998,92.43,81.860001,87.510002,323359700.0
2009-01-02,70.571732,82.830002,94.449997,80.050003,90.440002,362771100.0
2009-02-02,62.988873,73.93,87.739998,73.809998,81.57,407663300.0
2009-03-02,68.236519,79.519997,83.300003,67.099998,72.519997,417190800.0
2009-04-01,75.015556,87.419998,89.019997,78.330002,78.529999,301163100.0
2009-05-01,79.400475,92.529999,93.699997,86.720001,87.440002,272718800.0
2009-06-01,79.348473,91.949997,96.110001,88.849998,93.669998,240170100.0
2009-07-01,85.268326,98.809998,99.830002,87.0,92.339996,204691000.0
2009-08-03,88.418106,102.459999,104.349998,98.110001,99.849998,196839300.0
2009-09-01,91.553162,105.589996,108.059998,99.57,101.949997,192016100.0
2009-10-01,89.793022,103.559998,110.309998,101.989998,103.0,218514000.0
2009-11-02,95.32489,109.940002,111.739998,103.080002,104.129997,179587000.0
2009-12-01,97.145683,111.440002,113.029999,109.019997,110.919998,135205600.0
2010-01-04,93.615173,107.389999,115.139999,107.220001,112.370003,211448400.0
2010-02-01,96.535469,110.739998,111.580002,104.580002,108.150002,243447400.0
2010-03-01,102.412514,117.0,118.169998,111.169998,111.199997,176555000.0
2010-04-01,103.996841,118.809998,122.120003,117.099998,117.800003,197956600.0
2010-05-03,95.733818,109.370003,120.68,104.379997,119.379997,385590600.0
2010-06-01,90.780457,103.220001,113.199997,102.879997,108.349998,272280000.0
2010-07-01,96.98082,110.269997,112.290001,101.129997,103.150002,235498600.0
2010-08-02,92.618576,105.309998,113.18,104.290001,111.989998,218904700.0
2010-09-01,100.91301,114.129997,115.790001,106.660004,106.730003,205845200.0
2010-10-01,104.768089,118.489998,119.760002,113.18,114.989998,186276000.0
2010-11-01,104.768089,118.489998,122.949997,117.589996,119.07,200839900.0
2010-12-01,111.772072,125.75,126.199997,120.190002,120.199997,127907600.0
2011-01-03,114.376381,128.679993,130.350006,125.699997,126.709999,150478100.0
2011-02-01,118.34951,133.149994,134.690002,129.380005,129.460007,155876700.0
2011-03-01,118.363731,132.589996,133.690002,125.279999,133.570007,213912800.0
2011-04-01,121.791718,136.429993,136.570007,129.509995,133.410004,146390600.0
2011-05-02,120.42588,134.899994,137.179993,131.380005,137.070007,166778000.0
2011-06-01,118.394318,131.970001,134.919998,126.190002,134.509995,224261600.0
2011-07-01,116.025894,129.330002,135.699997,127.970001,132.089996,207390300.0
2011-08-01,109.647293,122.220001,130.960007,110.269997,130.839996,406620800.0
2011-09-01,102.035507,113.150002,123.400002,111.300003,122.290001,308413100.0
2011-10-03,113.172386,125.5,129.419998,107.43,112.489998,283297500.0
2011-11-01,112.712486,124.989998,128.020004,116.199997,122.029999,254191600.0
2011-12-01,113.890137,125.5,127.260002,120.029999,124.849998,187820700.0
2012-01-03,119.171745,131.320007,133.399994,126.43,127.760002,152051600.0
2012-02-01,124.344444,137.020004,138.190002,132.130005,132.289993,154025800.0
2012-03-01,128.343826,140.809998,141.830002,134.360001,137.309998,145136500.0
2012-04-02,127.487045,139.869995,142.210007,135.759995,140.639999,157536800.0
2012-05-01,119.830719,131.470001,141.660004,129.550003,139.789993,190924600.0
2012-06-01,124.693581,136.100006,136.270004,127.139999,129.410004,183673100.0
2012-07-02,126.168648,137.710007,139.339996,132.600006,136.479996,142158000.0
2012-08-01,129.329498,141.160004,143.089996,135.580002,138.699997,111546100.0
2012-09-04,132.608124,143.970001,148.110001,140.130005,141.039993,133785700.0
2012-10-01,130.194885,141.350006,147.160004,140.389999,144.520004,134445400.0
2012-11-01,130.931747,142.149994,143.720001,134.699997,141.649994,150920800.0
2012-12-03,132.101547,142.410004,145.580002,139.539993,142.800003,156690500.0
2013-01-02,138.863861,149.699997,150.940002,144.729996,145.110001,128386400.0
2013-02-01,140.635605,151.610001,153.279999,148.729996,150.649994,142543400.0
2013-03-01,145.975708,156.669998,156.850006,150.410004,151.089996,121695200.0
2013-04-01,148.780243,159.679993,159.720001,153.550003,156.589996,137411100.0
2013-05-01,152.292908,163.449997,169.070007,158.100006,159.330002,134474800.0
2013-06-03,150.260635,160.419998,165.990005,155.729996,163.830002,184686200.0
2013-07-01,158.025635,168.710007,169.860001,160.220001,161.259995,112422400.0
2013-08-01,153.286072,163.649994,170.970001,163.050003,169.990005,109911800.0
2013-09-03,158.137024,168.009995,173.600006,163.699997,165.229996,118534300.0
2013-10-01,165.459839,175.789993,177.509995,164.529999,168.139999,131979700.0
2013-11-01,170.363678,181.0,181.75,174.759995,176.020004,99341100.0
2013-12-02,174.780609,184.690002,184.690002,177.320007,181.089996,110423600.0
2014-01-02,168.619888,178.179993,184.940002,176.880005,183.979996,129777500.0
2014-02-03,176.294754,186.289993,187.149994,173.710007,177.970001,133948700.0
2014-03-03,177.757217,187.009995,189.020004,183.75,184.649994,126372800.0
2014-04-01,178.992905,188.309998,189.699997,181.309998,187.619995,116543300.0
2014-05-01,183.146683,192.679993,192.800003,186.009995,188.220001,88448000.0
2014-06-02,186.927719,195.720001,196.600006,191.970001,192.949997,83107000.0
2014-07-01,184.415863,193.089996,199.059998,192.970001,196.199997,94417600.0
2014-08-01,191.693558,200.710007,200.820007,190.550003,192.559998,90275800.0
2014-09-02,189.048904,197.020004,201.899994,196.050003,200.970001,106560200.0
2014-10-01,193.501175,201.660004,201.820007,181.919998,196.699997,177824800.0
2014-11-03,198.817032,207.199997,207.869995,200.059998,201.919998,85735800.0
2014-12-01,198.312714,205.539993,212.970001,197.860001,206.399994,144341100.0
2015-01-02,192.436859,199.449997,206.880005,198.550003,206.380005,169061700.0
2015-02-02,203.252701,210.660004,212.240005,197.860001,200.050003,105774400.0
2015-03-02,200.060471,206.429993,212.059998,204.119995,210.779999,130758700.0
2015-04-01,202.027847,208.460007,212.479996,204.509995,206.389999,104666100.0
2015-05-01,204.625153,211.139999,213.779999,206.759995,209.399994,100871900.0
2015-06-01,200.468781,205.850006,213.339996,205.279999,211.940002,123553000.0
2015-07-01,204.997223,210.5,213.179993,204.110001,207.729996,116182900.0
2015-08-03,192.502609,197.669998,211.309998,182.399994,210.460007,185629700.0
2015-09-01,187.590729,191.630005,202.889999,186.929993,193.119995,163950700.0
2015-10-01,203.547134,207.929993,209.440002,189.119995,192.080002,121239100.0
2015-11-02,204.291122,208.690002,211.660004,202.179993,208.320007,101866700.0
2015-12-01,200.760468,203.869995,211.0,199.830002,209.440002,137042300.0
2016-01-04,190.765274,193.720001,201.899994,181.020004,200.490005,205940700.0
2016-02-01,190.696335,193.649994,194.580002,191.839996,192.529999,272123200.0
2016-03-01,203.429153,205.520004,206.869995,194.449997,195.009995,109904100.0
2016-04-01,204.230911,206.330002,210.919998,203.089996,204.350006,97419300.0
2016-05-02,207.705185,209.839996,210.690002,202.779999,206.919998,91563900.0
2016-06-01,208.427139,209.479996,212.520004,198.649994,209.119995,126246700.0
2016-07-01,216.028748,217.119995,217.539993,207.059998,209.479996,86398600.0
2016-08-01,216.287445,217.380005,219.600006,214.25,217.190002,69781400.0
2016-09-01,216.300003,216.300003,219.220001,212.309998,217.369995,114742600.0
2016-10-03,212.550003,212.550003,216.699997,211.210007,215.820007,85093300.0
2016-11-01,221.520004,221.520004,221.559998,208.380005,212.929993,100554500.0
