,Adj Close,Close,High,Low,Open,Volume
2012-09-04,84.255196,91.019997,91.949997,86.07,86.940002,3070900.0
2012-10-01,80.002991,86.07,92.199997,85.540001,91.709999,3118100.0
2012-11-01,85.133888,91.589996,93.0,82.699997,86.110001,2551500.0
2012-12-03,87.978195,94.650002,94.760002,88.559998,91.980003,2365900.0
2013-01-02,94.580643,101.349998,104.190002,95.0,95.550003,3063500.0
2013-02-01,94.282013,101.029999,103.519997,97.900002,102.32,2703800.0
2013-03-01,98.574768,105.629997,105.82,98.919998,100.5,2332200.0
2013-04-01,100.046028,106.82,107.25,101.529999,105.5,2753300.0
2013-05-01,94.257935,100.639999,109.330002,100.639999,106.540001,2580900.0
2013-06-03,92.534622,98.800003,106.800003,97.050003,100.419998,3493400.0
2013-07-01,92.875046,98.779999,104.800003,96.5,99.199997,2964300.0
2013-08-01,92.038254,97.889999,100.190002,94.0,99.529999,3084900.0
2013-09-03,98.13089,104.370003,107.730003,98.839996,99.089996,2634100.0
2013-10-01,99.014038,104.879997,108.809998,101.779999,104.25,2853200.0
2013-11-01,106.991432,113.330002,114.5,102.879997,105.040001,2967000.0
2013-12-02,110.031342,116.550003,116.800003,110.040001,113.730003,1907300.0
2014-01-02,100.97406,106.550003,117.5,105.720001,116.120003,3189700.0
2014-02-03,104.262466,110.019997,112.949997,104.080002,106.68,3192400.0
2014-03-03,107.816223,113.769997,115.0,109.239998,109.330002,2542200.0
2014-04-01,105.304115,110.699997,117.470001,109.379997,113.82,3369100.0
2014-05-01,115.910629,121.849998,122.0,109.669998,110.419998,2571300.0
2014-06-02,118.65976,124.739998,128.789993,118.480003,121.949997,3185000.0
2014-07-01,107.949745,113.089996,127.480003,113.089996,124.5,4274300.0
2014-08-01,110.393387,115.650002,121.230003,112.129997,112.169998,3900800.0
2014-09-02,107.396111,112.510002,116.330002,111.029999,115.900002,3897700.0
2014-10-01,110.310532,115.040001,115.470001,105.760002,111.790001,5226800.0
2014-11-03,114.980324,119.910004,121.150002,112.849998,115.260002,3715900.0
2014-12-01,114.558403,119.470001,122.949997,116.199997,119.599998,2950200.0
2015-01-02,113.608528,117.980003,120.849998,115.160004,119.529999,3269300.0
2015-02-02,115.967743,120.43,126.0,117.260002,118.550003,2908400.0
2015-03-02,108.840477,112.540001,121.639999,111.160004,120.43,3447500.0
2015-04-01,110.213799,113.959999,120.68,113.610001,114.660004,2882200.0
2015-05-01,113.134521,116.980003,123.82,115.339996,117.879997,3714300.0
2015-06-01,103.577477,106.589996,117.470001,103.139999,117.370003,3826100.0
2015-07-01,99.010315,101.889999,109.589996,99.980003,106.800003,3102900.0
2015-08-03,94.890152,97.650002,103.839996,89.339996,101.690002,4039700.0
2015-09-01,82.928062,85.339996,97.620003,81.220001,95.220001,4244800.0
2015-10-01,91.144142,93.220001,94.07,83.809998,85.360001,3986600.0
2015-11-02,93.040939,95.160004,97.110001,92.400002,93.230003,3807400.0
2015-12-01,96.326111,98.519997,100.559998,92.910004,96.129997,3559400.0
2016-01-04,89.076942,90.599998,98.639999,87.18,97.150002,4219800.0
2016-02-01,88.614845,90.129997,90.300003,88.32,89.480003,5213400.0
2016-03-01,86.265022,87.739998,93.989998,83.730003,91.339996,3848900.0
2016-04-01,92.682838,93.68,94.949997,84.790001,87.260002,3161900.0
2016-05-02,111.272827,112.470001,113.220001,88.760002,93.849998,7048800.0
2016-06-01,102.309265,103.410004,114.260002,98.919998,112.239998,4536100.0
2016-07-01,106.205574,106.769997,109.0,99.389999,103.919998,3905800.0
2016-08-01,105.937004,106.5,109.0,102.18,106.769997,2833200.0
2016-09-01,101.659737,102.199997,109.5,101.339996,106.489998,5999900.0
2016-10-03,100.769997,100.769997,103.889999,100.5,102.25,2341700.0
2016-11-01,102.559998,102.559998,102.610001,97.349998,100.629997,2300900.0
